Random waveform, supplied seed
Total number of intervals = 217 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045)
Average QPS expected = 50547
Timestamp start: 1715278466097
Timestamp end: 1715279331675

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      417.1   446.5   160.7   211.4   226.0   347.9   418.4   461.5   495.6   538.8   602.3   738.4  1649.3  5507.7 11882.1  75758.8    75754
read      556.7  1895.3   173.5   233.5   258.3   351.4   391.0   414.5   431.9   454.3   484.9   561.0  6400.4 31593.3 37094.1   5244.8     5187
read      529.3  1745.6   160.7   217.9   232.6   386.8   462.5   505.6   542.1   600.9   708.9   904.1  3253.7 16688.5 37924.5  17563.0    17656
read      427.1   765.1   160.7   217.8   234.8   363.4   429.3   470.3   503.2   543.5   600.8   700.1  1208.1  7539.1 30970.8  96419.2    96343
read      421.4   514.4   160.7   211.3   226.0   352.5   430.0   478.2   512.2   550.9   604.8   711.7  1410.1  6582.2 24169.4  36812.0    36665
read      367.9   819.3   160.7   209.6   223.9   333.4   395.5   431.7   459.6   493.1   536.1   605.0   798.1  1837.3  5523.8  85190.0    85269
read      402.0   426.5   160.7   213.1   228.5   354.9   435.1   478.3   505.5   535.0   572.3   638.6  1054.2  4945.6 13819.2  31586.5    31525
read      396.9   774.0   160.7   211.4   225.7   350.0   423.0   467.1   500.6   539.6   590.4   681.3  1019.0  3108.9  8127.4  61990.5    61798
read      478.8   938.5   160.7   219.9   235.9   380.6   441.3   477.0   505.2   544.2   606.2   748.0  2826.9  7712.8 36693.2  12164.5    12253
read      383.4   212.9   160.7   210.8   224.8   342.4   427.3   469.5   496.9   527.0   563.9   632.0   992.0  2220.9  6950.5  25799.5    25710
read      395.5   444.8   160.7   210.4   225.0   343.6   411.5   453.5   485.7   525.3   579.6   684.1  1501.9  2776.1  7168.7  79938.0    79937
read      703.0  2449.8   160.7   221.7   241.8   366.0   418.1   448.2   468.9   495.9   533.7   642.5 10228.2 35444.3 39860.3   7320.8     7271
read      445.9   418.0   160.7   214.9   230.8   365.9   439.2   485.0   520.9   569.2   643.3   869.9  1816.4  4393.9 12263.3  85344.8    85861
read      408.5   299.5   160.7   216.8   232.4   357.9   424.7   465.4   497.8   537.8   593.0   696.5  1534.1  2905.1  9348.8  91389.8    91467
read      391.5   613.7   160.7   208.9   223.0   339.9   406.4   447.8   479.8   519.8   574.6   677.5  1360.7  2957.5  9779.3  72178.2    72217
read      384.8   266.8   160.7   209.9   224.1   339.7   418.0   465.0   495.8   529.0   569.8   638.4  1052.5  2550.0  8927.2  31039.8    31080
read      395.0   308.9   148.8   209.0   223.4   340.8   406.8   448.4   480.0   520.3   578.1   691.4  1522.2  2938.2  7074.8  77066.8    76878
read      397.4   298.2   160.7   212.9   228.0   347.5   413.7   455.0   486.5   526.1   581.7   681.0  1448.1  2988.0  9172.3  84567.0    84584
read      478.7   826.9   160.7   218.9   234.9   378.2   439.4   477.4   512.3   561.6   634.3   805.7  3046.5  6127.4 32073.3  12486.2    12492
read      399.6   277.5   160.7   211.0   225.3   352.1   426.4   470.9   504.8   544.3   597.4   689.7  1216.2  2994.6  9291.3  57156.5    57106
read      397.1   331.7   160.7   213.6   229.2   349.2   412.1   450.3   479.4   516.9   570.8   672.4  1404.5  3110.8 10636.1  95807.5    96245
read      698.4  2459.7   173.5   223.5   244.3   359.7   407.6   435.7   458.1   484.3   520.5   633.3 11013.8 32515.3 37851.2   6815.5     6791
read      472.0   499.2   160.7   222.0   240.4   383.6   459.0   507.1   546.5   598.4   680.8   938.8  1883.6  5608.7 16624.7  90457.5    90728
read      749.3  2644.4   173.5   234.5   259.9   349.8   388.6   411.6   430.5   455.6   494.7   732.4 11094.3 32345.7 41990.6   5167.2     5151
read      663.9   731.4   160.7   235.9   263.0   454.4   549.8   635.0   765.8  1356.0  1613.8  1804.8  2420.3  6330.4 28179.1  82687.0    82969
read      384.7   209.9   160.7   210.9   225.3   343.2   413.7   458.8   492.0   530.3   577.7   653.6  1064.3  1920.3  7236.2  42687.5    42635
read      432.1   388.0   160.7   222.0   240.7   376.8   444.7   489.2   524.3   569.8   633.9   754.3  1568.9  3205.2 12826.1  99141.0    99337
read      412.5   413.2   160.7   216.7   232.5   357.5   423.0   463.7   496.4   537.9   594.8   702.1  1530.7  3713.1 14581.7  94824.8    95192
read      386.4   288.5   160.7   209.1   223.0   338.8   408.2   451.7   484.6   524.8   577.8   674.3  1233.2  2311.7  7495.9  69125.0    69200
read      378.8   227.9   160.7   208.0   221.9   341.1   406.7   449.8   481.9   520.3   568.4   643.3  1015.5  1958.3  6781.3  49516.5    49459
read      402.2   584.6   160.7   212.1   226.3   342.3   422.6   467.5   497.3   529.7   569.0   632.0  1035.0  8613.2 29494.0  29176.0    29055
read      397.7   337.0   160.7   210.5   224.6   345.3   416.9   460.2   493.9   534.9   590.3   692.9  1342.1  2941.9 11422.6  64083.5    64324
read      712.6  2565.0   173.5   225.9   249.2   351.2   393.6   419.3   437.5   462.2   497.2   588.5 11256.0 36136.5 52590.7   5722.0     5705
read      444.8   420.9   160.7   213.8   229.5   361.2   435.4   481.9   517.5   563.7   637.5   893.3  1948.3  3992.7  9112.9  84472.2    84816
read      388.0   342.2   160.7   213.0   227.2   348.8   430.5   469.9   495.8   524.2   558.3   623.0   935.2  3803.9 12215.5  23660.0    23714
read      394.5   318.1   160.7   210.3   224.7   342.0   410.9   453.9   486.9   527.9   583.3   684.2  1368.0  3016.0  9182.1  73821.5    74116
read      449.7   573.1   160.7   214.2   228.7   372.3   450.8   490.3   518.7   555.4   629.7   806.2  1746.6  7689.8 15866.1  20045.2    19948
read      418.0   456.7   160.7   211.6   226.3   355.2   428.8   475.9   511.4   551.9   608.6   714.6  1476.4  5795.0 19981.6  44193.2    44213
read      440.6   447.6   160.7   214.0   228.8   378.6   457.6   498.0   529.1   574.0   662.8   823.3  1441.0  5135.7 19347.7  19390.5    19454
read      700.0  2345.6   173.5   220.7   240.4   362.8   416.1   447.5   469.8   500.1   542.4   806.6  9471.2 32105.7 39518.3   7180.8     7190
read      431.2   495.5   160.7   211.3   225.9   359.0   434.2   482.2   518.6   562.8   626.8   771.2  1651.4  6240.4 16188.9  47362.8    47657
read      389.7   233.8   160.7   209.8   224.2   348.7   421.6   466.4   499.5   537.8   586.6   667.7  1066.2  2162.1  7560.2  44405.5    44399
read      737.3  2611.7   160.7   225.0   247.2   358.3   406.5   436.1   457.3   482.0   518.1   639.7 11347.6 33658.7 40631.0   6423.0     6481
read      485.3  1526.6   160.7   229.5   254.6   354.8   392.3   413.0   428.5   447.5   470.6   522.2  3531.0 31259.5 37667.3   5849.8     5807
read      600.9   582.8   160.7   230.2   254.8   429.0   518.0   588.3   661.2   836.1  1508.7  1722.7  2191.1  4010.6 16636.6  82888.8    83137
read      454.1   774.6   160.7   223.3   242.0   380.5   445.9   485.1   512.4   543.8   585.3   652.3  1597.8  9001.6 33133.5   9572.8     9580
read      405.0   366.5   160.7   209.9   224.5   346.1   423.1   470.8   506.1   545.4   596.3   698.6  1328.0  4577.7 11112.7  37277.5    37385
read      390.6   241.4   148.8   210.3   224.8   348.8   427.4   473.5   505.6   540.7   584.8   659.8  1020.9  1811.7  9708.0  33588.2    33706
read      406.6   443.4   160.7   210.2   225.0   349.1   428.5   476.2   509.4   547.2   597.4   693.3  1250.4  4167.9 12321.0  35272.0    35204
read      393.3   277.4   160.7   209.3   223.5   348.7   421.9   466.2   500.1   539.7   590.2   678.9  1161.2  2263.1 10341.6  50340.5    50438
read      390.7   297.5   160.7   209.5   223.5   350.4   422.1   465.9   498.9   537.3   586.3   669.0   999.0  2403.4  8458.6  48913.2    48878
read      391.1   252.4   160.7   211.1   225.3   351.3   423.9   469.2   502.2   541.0   589.4   670.3  1037.1  1994.2  6618.7  42714.0    42682
