Random waveform, supplied seed
Total number of intervals = 161 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224)
Average QPS expected = 49274
Timestamp start: 1714497973367
Timestamp end: 1714498775911

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      387.3   254.1   160.7   218.7   232.0   338.4   401.1   440.4   470.7   510.4   565.6   658.7  1356.9  2603.3  7983.4  76202.0    75999
read      443.1   490.3   160.7   220.9   236.0   363.8   473.4   526.9   560.8   598.5   653.1   793.1  1416.4  5726.9 16071.1  32330.4    32324
read      426.2   527.8   160.7   218.0   231.9   344.5   407.7   446.5   477.2   519.7   582.8   739.4  1882.4  5062.6 27656.9  84220.2    84255
read      367.5   319.5   160.7   212.7   225.9   321.0   376.9   411.4   439.1   475.9   528.1   607.2  1179.4  3534.6  8416.4  81741.8    81759
read      395.6   484.3   160.7   213.0   226.1   322.2   418.3   479.6   516.5   553.0   591.4   641.6   947.5  5864.9 25538.2  37173.8    37291
read      371.4   306.9   148.8   212.6   225.8   320.5   386.4   434.4   472.9   517.8   567.1   628.3   855.2  2816.8  9401.3  53870.0    53818
read      467.3   642.6   160.7   218.4   232.0   365.4   478.7   531.2   566.3   608.9   682.6   898.1  1921.2  7117.8 31240.5  30247.6    30297
read      489.8   662.2   160.7   221.0   235.9   373.9   487.7   543.2   583.5   637.2   746.9   969.8  2442.6  6447.5 30499.6  31530.2    31569
read      386.6   389.5   160.7   213.0   226.2   321.1   411.4   470.7   507.8   545.0   585.0   638.6   929.8  4483.9 12769.5  39058.8    38927
read      594.8  1697.9   173.5   229.2   247.7   411.5   482.9   522.2   548.2   578.3   617.5   691.1  6625.3 31656.4 49806.9  10609.6    10652
read      415.4   391.8   160.7   218.8   233.1   347.8   408.4   446.1   475.5   516.0   576.5   705.0  1762.3  4112.2 11533.2  97730.4    98119
read      381.9   438.7   160.7   213.4   226.6   320.4   391.8   447.9   489.5   533.0   579.6   637.4   886.9  5036.8 26317.0  48070.4    48176
read      412.1   494.6   160.7   214.5   227.8   332.4   434.7   490.9   526.1   562.4   604.0   680.2  1270.9  5802.6 27340.1  35053.8    34929
read      381.1   444.9   160.7   214.3   227.4   324.7   385.3   424.7   456.4   496.9   547.8   623.1  1028.4  6466.2 13712.9  69657.4    69735
read      576.1  1172.0   173.5   226.5   245.0   429.2   525.5   589.6   640.3   696.5   762.3   872.7  4788.4 12956.5 36748.3  20682.0    20753
read      386.4   381.6   160.7   214.2   227.8   329.1   386.9   422.0   450.1   486.8   538.3   629.3  1641.6  4316.0 10876.6  84794.4    84642
read      379.2   293.9   160.7   213.0   226.3   321.0   400.7   459.4   498.7   538.9   581.8   636.6   942.7  3404.5  9423.1  42401.8    42333
read      375.4   405.8   160.7   213.2   226.5   323.6   386.7   428.9   463.4   505.6   557.6   626.2   917.8  4187.4 20541.2  61667.4    61587
read      373.1   341.5   160.7   212.4   225.8   321.7   379.3   415.1   444.4   483.1   536.1   618.5  1412.7  3522.4 12064.6  77794.8    77998
read      386.5   456.1   160.7   218.3   232.2   337.8   393.3   426.4   452.3   484.4   529.5   607.8  1397.0  5522.9 20582.3  97578.0    97625
read      539.8  1061.1   160.7   222.2   238.1   406.7   500.2   550.0   590.0   657.8   760.7   942.7  3638.0 15742.0 38338.6  23879.0    23781
read      375.1   382.8   160.7   212.5   225.8   322.6   384.1   424.2   457.5   499.8   552.8   626.9  1032.6  4520.6 12095.0  66863.6    66723
read      484.4   653.4   160.7   219.6   233.7   373.3   483.7   537.3   575.7   628.2   738.9   964.8  2228.4  7687.0 30280.7  30900.0    31016
read      389.3   469.3   160.7   213.7   227.1   325.1   399.1   453.4   493.0   535.7   582.9   643.3   976.1  5773.1 27962.4  47369.4    47394
read      368.5   318.0   160.7   212.8   226.3   324.9   377.9   408.3   432.4   463.8   506.8   583.6  1429.9  3396.3  9090.4  95196.4    95335
read      683.4  2306.8   173.5   242.3   264.8   366.8   407.3   430.8   448.9   469.5   503.2   696.0  8463.1 32439.8 52111.9   5273.4     5252
read      393.6   414.0   160.7   214.5   227.8   328.4   391.2   433.7   470.1   516.9   575.5   670.6  1519.5  5145.6 12500.0  65476.6    65908
read      578.6  1353.3   160.7   224.6   243.7   422.8   514.3   571.4   613.0   658.8   714.2   805.0  5889.9 25715.0 37173.3  16886.8    16889
read      395.6   384.8   160.7   213.7   227.2   325.9   409.1   468.2   507.9   549.4   595.0   670.7  1188.4  5244.2 11911.4  42908.8    42912
read      365.4   350.9   148.8   213.8   227.6   325.8   378.2   408.1   431.5   461.4   502.6   574.6  1093.9  3831.6 10023.2  99917.4    99898
read      509.5   810.4   160.7   220.5   235.6   402.1   503.2   556.0   596.6   663.4   769.5   938.5  2741.1  6744.7 31898.7  26386.4    26385
read      506.9   717.2   160.7   223.6   239.9   412.4   506.8   556.4   596.9   659.8   752.7   925.8  2442.9  6203.9 32145.2  22517.2    22616
read      391.6   378.1   160.7   214.6   227.9   326.7   398.6   451.1   491.5   537.5   588.4   665.9  1292.5  4145.2 13309.1  50477.4    50605
read      371.8   370.1   160.7   213.4   226.9   325.8   380.8   412.8   437.1   469.0   514.9   590.2  1351.9  4187.4 12184.8  90338.4    90283
read      523.9   851.6   160.7   222.2   237.7   400.9   501.9   554.7   597.1   671.7   787.4   980.4  3332.4  7535.1 32349.0  26218.0    26273
read      387.5   395.8   160.7   214.2   227.5   326.9   401.1   454.9   494.2   536.9   583.9   643.0   927.6  5989.0 10345.0  48653.8    48521
read      430.5   624.6   160.7   214.4   228.1   337.4   443.2   498.0   532.3   569.1   615.2   730.8  1452.7  7874.6 30544.7  34076.6    34058
read      380.8   466.6   160.7   214.9   228.2   326.9   386.8   423.8   453.4   491.2   540.8   614.3  1045.6  5775.1 19187.0  75448.2    75648
read      585.9  1315.3   160.7   227.2   245.6   427.6   523.8   585.8   636.0   691.7   755.5   876.2  4976.8 24512.1 39194.2  19513.0    19482
