Random waveform, supplied seed
Total number of intervals = 172 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215)
Average QPS expected = 49626
Timestamp start: 1715008731892
Timestamp end: 1715009592476

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      395.3   379.4   148.8   207.1   222.2   336.2   401.3   444.6   479.3   524.9   587.1   700.4  1473.7  3678.1 14118.5  90785.4    90728
read      502.1  1361.7   173.5   236.8   262.9   357.4   393.9   415.1   432.1   458.3   500.9   704.7  3666.0 30010.7 36133.9   5131.0     5151
read      408.1   354.7   148.8   205.4   220.1   332.3   400.7   448.2   488.3   540.9   616.4   773.8  1707.6  3011.3 10522.6  82823.0    82969
read      390.9   290.4   148.8   199.7   213.0   328.1   418.8   484.3   533.1   582.6   636.1   703.6  1016.0  2491.4  9239.2  42723.2    42635
read      403.9   363.9   148.8   209.7   226.1   346.1   410.0   451.8   484.6   527.2   587.0   706.5  1558.4  4357.0 11353.9  99128.4    99337
read      401.6   344.9   148.8   208.2   224.1   343.3   408.1   450.3   483.3   526.8   588.2   717.2  1580.4  3007.2 10110.6  95126.4    95192
read      379.2   244.8   148.8   203.1   216.5   320.2   389.5   436.3   476.9   530.0   594.2   683.8  1330.5  2787.8  5579.2  69100.6    69200
read      387.3   257.2   148.8   201.0   214.1   325.4   407.8   469.1   518.8   573.1   631.8   701.8  1123.9  2251.8  9791.7  49435.8    49459
read      489.0   672.5   160.7   204.8   220.0   375.3   500.0   566.9   614.8   676.8   776.7   982.1  1899.7  7937.1 30554.6  29080.4    29055
read      385.1   274.2   148.8   202.8   215.7   323.4   396.5   447.4   491.2   545.8   611.7   697.0  1304.1  2739.6  8046.4  64309.4    64324
read      426.5   669.1   160.7   234.4   258.7   362.2   400.0   422.6   438.3   462.4   496.5   573.7  2248.8  6039.4 31631.6   5705.0     5705
