Random waveform, supplied seed
Total number of intervals = 85 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908)
Average QPS expected = 52162
Timestamp start: 1715285329760
Timestamp end: 1715286175263

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      388.2   255.2   160.7   208.6   222.4   344.3   411.6   454.5   487.9   528.0   579.3   669.3  1186.6  2515.5  7868.5  55387.4    55460
read      392.8   320.5   148.8   211.4   226.0   342.8   405.5   443.6   472.9   511.5   564.8   663.3  1516.7  3308.7  9793.8  86162.7    85984
read      391.6   322.4   160.7   210.1   224.6   341.7   405.3   444.3   473.8   511.2   564.9   665.1  1474.9  3149.8  9071.3  82202.5    82043
read      385.3   232.4   160.7   208.9   222.9   345.6   413.9   457.2   490.8   530.4   580.1   663.9  1030.8  2078.0  6843.3  52824.2    52873
read      488.7   835.6   160.7   216.7   232.4   384.6   452.9   496.9   535.7   588.5   667.0   837.6  2757.7  9708.5 32213.5  13966.0    13911
read      387.8   309.2   160.7   208.2   222.1   344.1   410.8   454.0   487.5   527.6   577.7   662.5  1154.9  2506.0 10511.7  49846.0    49984
read      652.3  2091.1   160.7   220.3   237.9   381.4   446.8   483.9   508.8   539.0   580.2   679.9  9883.0 31837.4 40907.9   9291.8     9274
read      402.3   480.1   160.7   210.6   224.8   345.6   429.2   473.1   501.8   534.1   575.8   661.0  1151.6  6195.6 17548.2  27163.4    27187
read      454.4   539.4   160.7   213.1   228.2   381.8   457.5   499.3   534.6   586.7   676.3   834.4  1660.9  5919.9 21727.7  18746.1    18735
read      393.8   357.2   160.7   208.9   223.4   338.4   400.3   437.4   467.1   505.0   560.0   674.5  1557.7  3730.9  8907.5  86332.1    86505
read      386.6   355.6   160.7   210.6   225.6   340.5   401.3   438.0   466.9   503.1   551.6   639.3  1269.5  3880.3 11550.6  92908.3    93039
read      385.4   277.3   160.7   208.8   223.0   339.7   405.6   445.8   476.0   514.2   566.1   657.7  1319.3  2564.4  8464.0  76035.4    75999
read      381.1   291.5   160.7   209.0   223.2   337.6   414.1   460.9   492.3   525.8   565.1   628.2   916.4  2503.4 12283.3  32289.3    32324
read      388.5   291.4   160.7   210.1   224.6   341.0   404.2   443.4   472.5   510.4   563.4   658.0  1389.6  3512.8  9855.5  84264.5    84255
read      388.9   299.3   160.7   210.2   224.7   342.1   406.1   445.9   475.8   513.9   566.7   661.0  1355.8  3498.7  8807.6  81803.0    81759
read      388.1   280.9   160.7   209.8   224.1   345.2   418.4   464.6   498.3   535.2   580.1   652.4   991.2  2232.0  9917.8  37295.7    37291
