Random waveform, supplied seed
Total number of intervals = 81 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016)
Average QPS expected = 52097
Timestamp start: 1714499983728
Timestamp end: 1714500786223

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      617.2  1744.5   160.7   231.7   251.0   406.7   473.1   507.4   531.5   558.1   592.4   679.5  7468.2 31023.4 37389.7   9278.7     9274
read      505.6   700.0   160.7   221.0   236.6   396.4   501.9   555.1   593.8   652.8   758.5   950.1  2837.2  7408.5 31141.7  27216.0    27187
read      604.5  1431.9   173.5   228.4   247.9   429.3   528.1   591.2   638.3   687.8   745.1   852.5  6493.3 28340.1 38015.9  18737.5    18735
read      405.6   370.6   160.7   218.9   233.5   349.9   413.5   451.4   480.3   516.9   569.9   670.0  1632.2  4299.1 10586.6  86359.0    86505
read      394.3   371.8   160.7   217.6   232.0   344.5   404.1   439.5   466.9   501.7   548.4   636.9  1525.4  4283.5 13796.8  93012.2    93039
read      388.8   407.5   160.7   216.4   230.4   337.8   401.1   439.6   469.6   508.3   560.6   638.2  1160.6  5263.4 15795.9  75839.0    75999
read      434.0   508.2   160.7   218.7   232.4   352.2   463.8   516.7   549.9   585.7   631.3   738.7  1417.0  5622.4 30160.2  32400.6    32324
read      387.1   379.5   160.7   216.4   230.4   338.8   400.5   436.7   465.6   501.7   549.4   629.4  1262.2  4309.4 12882.6  84381.8    84255
read      388.8   373.4   160.7   216.9   230.7   339.2   401.3   438.3   467.1   503.5   552.4   633.7  1332.5  4304.4 10807.2  81624.1    81759
read      400.0   460.0   160.7   216.6   230.0   334.8   430.4   486.3   521.7   558.0   596.1   649.3   911.5  5920.9 28248.7  37222.8    37291
read      393.2   284.3   160.7   217.8   231.9   346.7   424.3   470.9   507.0   546.9   592.5   659.6   860.9  3302.5  8701.3  53777.1    53818
read      457.2   432.8   160.7   221.1   236.7   378.2   488.3   540.2   575.7   619.8   692.6   872.9  1492.6  5283.5 13908.7  30156.5    30297
read      439.9   392.3   160.7   221.2   236.8   369.1   479.3   531.5   565.1   602.2   656.2   792.6  1276.1  4978.2 14029.4  31568.1    31569
read      398.9   223.6   160.7   219.6   234.3   353.9   449.0   501.9   535.9   571.6   612.1   670.2   810.3  1590.6  8022.4  38968.1    38927
read      554.9  1304.5   173.5   235.0   254.7   414.2   489.1   527.6   552.7   582.8   622.5   696.7  4897.9 26840.3 37166.8  10654.9    10652
read      489.0   345.6   160.7   230.0   252.0   413.0   500.0   557.9   610.7   690.5   831.1  1029.5  1500.0  2920.5 11201.4  97973.8    98119
read      389.1   234.0   148.8   217.9   231.7   341.5   418.9   469.9   507.8   549.1   594.6   658.5   868.1  2582.3  8121.1  48209.3    48176
read      393.0   218.2   160.7   219.4   234.2   357.4   449.7   496.7   525.6   554.5   585.5   628.0   714.3  2198.2  9594.2  35010.5    34929
read      368.7   171.1   160.7   215.8   229.6   337.9   405.4   445.3   474.0   509.0   551.3   607.9   716.7  1077.5  6740.1  69745.5    69735
read      397.6   291.9   160.7   221.8   236.8   378.5   464.2   495.3   514.4   534.5   556.9   588.6   668.7  2552.8 12407.9  20778.2    20753
read      365.7   178.4   160.7   216.6   230.5   338.1   400.3   435.2   461.5   493.1   533.7   591.9   731.4  1390.3  5919.0  84581.6    84642
read      385.2   208.3   160.7   217.2   231.4   345.1   431.6   482.6   516.6   551.0   586.7   632.1   723.4  1161.5  9367.0  42159.6    42333
read      374.2   192.6   160.7   216.2   230.2   341.1   411.3   453.8   485.5   522.5   564.6   618.9   725.1  1222.4  8204.8  61488.9    61587
read      368.7   184.4   148.8   217.3   231.1   339.2   404.2   442.0   469.1   502.4   543.5   601.8   724.2  1246.3  8146.0  77915.4    77998
read      363.0   175.8   160.7   218.7   232.8   339.9   398.1   430.3   454.1   481.8   517.7   574.2   708.9  1063.5  6183.8  97693.1    97625
read      400.2   281.5   160.7   221.9   237.6   371.5   467.5   503.9   525.9   547.7   574.2   609.8   688.5  2493.0 13087.7  23835.4    23781
read      373.3   188.1   160.7   217.0   230.8   340.6   410.7   452.6   483.0   518.2   560.3   616.9   732.7  1164.9  8271.1  66770.6    66723
read      393.0   238.7   160.7   218.6   232.7   356.6   451.0   495.6   522.3   549.0   578.8   619.5   699.5  3003.1  9614.9   6200.6    31016

Total QPS = 52294.9 (41940476 / 802.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10359297819 bytes :   12.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,48.99%,100.00%

