Random waveform, supplied seed
Total number of intervals = 212 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239)
Average QPS expected = 50537
Timestamp start: 1715282921165
Timestamp end: 1715283766723

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      419.0   481.5   160.7   214.5   228.8   355.8   440.8   486.4   515.9   548.2   594.3   702.0  1339.3  5483.4 19178.0  27170.0    27187
read      428.3   414.2   160.7   215.9   229.7   375.5   449.9   486.6   512.1   544.3   600.0   741.8  1467.9  5267.5 14752.5  18900.2    18735
read      416.4   491.6   160.7   215.6   230.5   353.3   421.3   463.1   495.8   535.9   592.6   706.3  1602.9  5718.2 24716.4  86441.0    86505
read      437.8   561.8   160.7   219.0   234.9   366.3   434.8   477.7   511.9   556.4   624.7   756.0  1729.5  6703.3 20339.0  92840.5    93039
read      402.0   419.9   160.7   211.2   225.3   342.0   409.7   451.8   484.0   524.9   580.3   680.9  1517.0  5255.5 11680.6  75786.0    75999
read      407.2   415.9   160.7   213.5   228.0   351.4   433.3   481.8   514.1   548.6   593.7   679.3  1175.8  6987.5 10762.4  32237.2    32324
read      423.5   473.9   160.7   216.1   231.1   356.5   426.8   470.3   505.0   547.9   610.7   732.8  1690.5  5313.2 15793.8  84417.2    84255
read      421.7   465.4   160.7   216.4   230.9   355.8   427.9   471.5   505.3   547.3   608.1   717.7  1694.2  5551.5 22508.1  81447.8    81759
read      401.2   292.9   160.7   212.8   227.4   352.3   431.7   479.6   512.5   549.3   596.5   680.4  1134.2  3398.2 10263.1  37345.8    37291
read      400.4   333.1   160.7   210.8   225.0   350.7   421.7   466.5   500.5   540.0   591.8   687.3  1295.9  3428.1  8099.2  53626.2    53818
read      400.2   313.2   160.7   214.7   229.3   353.6   434.3   480.9   512.3   546.2   588.8   665.8  1118.7  2706.7 10692.1  30455.5    30297
read      411.6   517.6   160.7   213.4   227.5   350.5   435.1   483.1   515.0   549.1   593.8   678.0  1187.4  8235.8 30192.2  31619.0    31569
read      405.1   404.8   160.7   211.9   226.1   349.9   426.1   473.0   506.6   543.8   591.7   676.1  1277.6  5615.9 12547.3  38852.2    38927
