Random waveform, supplied seed
Total number of intervals = 162 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587)
Average QPS expected = 49492
Timestamp start: 1714598727317
Timestamp end: 1714599537791

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      455.6   522.1   148.8   208.4   225.2   387.7   476.4   519.0   550.1   596.9   678.1   827.0  1790.8  6151.5 25155.7  19386.8    19482
read      447.4   617.2   148.8   211.3   228.6   390.6   462.7   500.3   530.8   574.0   641.7   754.6  1611.7  6203.7 29892.4  14998.2    15054
read      410.2   331.6   148.8   199.7   214.9   332.6   403.4   448.5   484.6   532.9   602.7   772.1  1781.6  2889.2  8542.5  75806.0    75754
read      465.4  1256.6   173.5   227.2   246.6   335.0   372.2   395.4   413.1   435.0   467.8   564.1  3335.7 28419.9 32320.3   5215.8     5187
read      502.4   985.7   148.8   208.1   224.7   397.5   483.0   527.9   563.5   616.8   698.5   839.3  2817.0 12318.9 36390.9  17598.2    17656
read      390.6   303.9   148.8   204.5   221.4   342.8   407.4   447.5   477.5   516.3   570.9   663.8  1420.3  3016.3  9415.2  96457.2    96343
read      466.0   507.2   148.8   202.8   218.7   348.3   471.0   543.1   593.5   654.3   766.6   896.8  1751.1  5961.6 16500.3  36585.8    36665
read      406.1   361.9   148.8   201.3   217.8   339.7   409.4   453.6   487.7   531.3   592.7   717.3  1743.2  3726.7 10875.8  85442.4    85269
read      450.9   550.0   148.8   202.3   217.5   349.8   462.9   524.3   567.5   620.1   703.7   950.0  1594.8  6239.5 29341.3  31549.4    31525
read      385.8   273.1   137.8   198.3   213.1   332.2   403.7   450.1   487.9   535.9   596.3   687.3  1329.8  2507.8  9058.8  61709.0    61798
